Date,Product,Region,Price,Promo,Inventory,Sales
2022-03-04,P009,North,60.8,0,97,70
2022-03-04,P010,East,61.64,0,368,66
2022-03-05,P001,West,50.78,0,427,57
2022-03-05,P002,West,50.66,0,427,65
2022-03-05,P003,Central,55.64,0,844,62
2022-03-05,P004,South,56.33,0,74,74
2022-03-05,P005,South,55.75,0,760,73
2022-03-05,P006,North,55.31,0,805,44
2022-03-05,P007,West,57.17,0,293,40
2022-03-05,P008,South,55.64,0,993,73
2022-03-05,P009,South,59.12,0,767,71
2022-03-05,P010,North,60.03,0,702,57
2022-03-06,P001,East,51.35,0,495,53
2022-03-06,P002,West,51.04,0,870,52
2022-03-06,P003,East,54.25,0,375,51
2022-03-06,P004,South,55.46,0,161,60
2022-03-06,P005,South,54.72,0,371,50
2022-03-06,P006,South,55.79,0,922,67
2022-03-06,P007,North,58.75,0,361,68
2022-03-06,P008,North,60.07,0,201,50
2022-03-06,P009,North,61.76,0,455,49
2022-03-06,P010,West,58.04,0,464,64
2022-03-07,P001,East,51.26,0,146,44
2022-03-07,P002,South,49.72,0,849,65
2022-03-07,P003,South,54.72,0,431,53
2022-03-07,P004,North,52.7,0,882,43
2022-03-07,P005,North,47.34,1,974,81
2022-03-07,P006,North,57.84,0,389,51
2022-03-07,P007,North,51.1,1,222,115
2022-03-07,P008,East,57.32,0,486,63
2022-03-07,P009,South,61.41,0,331,65
2022-03-07,P010,North,60.7,0,712,92
2022-03-08,P001,West,52.95,0,540,72
2022-03-08,P002,South,52.74,0,866,69
2022-03-08,P003,Central,55.62,0,606,76
2022-03-08,P004,West,55.52,0,402,38
2022-03-08,P005,Central,54.39,0,234,84
2022-03-08,P006,North,57.56,0,109,73
2022-03-08,P007,East,58.52,0,288,77
2022-03-08,P008,South,59.83,0,989,73
2022-03-08,P009,North,61.64,0,639,86
2022-03-08,P010,West,62.95,0,227,59
2022-03-09,P001,South,50.07,0,805,59
2022-03-09,P002,North,51.23,0,631,46
2022-03-09,P003,Central,55.38,0,906,90
2022-03-09,P004,East,52.25,0,88,68
2022-03-09,P005,North,55.56,0,70,71
2022-03-09,P006,Central,53.93,0,784,72
2022-03-09,P007,South,58.96,0,381,79
2022-03-09,P008,South,60.01,0,931,77
2022-03-09,P009,West,58.25,0,728,72
2022-03-09,P010,West,62.86,0,799,81
2022-03-10,P001,East,53.35,0,714,56
2022-03-10,P002,Central,54.23,0,855,78
2022-03-10,P003,West,53.47,0,229,54
2022-03-10,P004,West,55.24,0,768,78
2022-03-10,P005,Central,57.72,0,631,81
2022-03-10,P006,Central,56.37,0,558,72
2022-03-10,P007,South,54.59,0,405,76
2022-03-10,P008,North,58.99,0,796,71
2022-03-10,P009,West,57.61,0,305,69
2022-03-10,P010,North,57.29,0,498,64
2022-03-11,P001,East,52.96,0,554,63
2022-03-11,P002,East,51.89,0,934,53
2022-03-11,P003,Central,53.99,0,216,44
2022-03-11,P004,North,53.02,0,157,66
2022-03-11,P005,North,57.13,0,214,61
2022-03-11,P006,North,58.72,0,964,51
2022-03-11,P007,East,56.61,0,719,75
2022-03-11,P008,South,57.02,0,244,83
2022-03-11,P009,East,60.31,0,797,52
2022-03-11,P010,West,57.3,0,635,64
2022-03-12,P001,Central,49.23,0,419,58
2022-03-12,P002,Central,49.9,0,261,55
2022-03-12,P003,South,55.53,0,534,60
2022-03-12,P004,East,56.13,0,321,51
2022-03-12,P005,North,54.38,0,429,65
2022-03-12,P006,East,50.1,1,319,81
2022-03-12,P007,South,57.37,0,204,61
2022-03-12,P008,North,59.79,0,473,48
2022-03-12,P009,Central,56.41,0,446,67
2022-03-12,P010,Central,62.62,0,636,55
2022-03-13,P001,South,48.85,0,974,57
2022-03-13,P002,Central,53.56,0,743,55
2022-03-13,P003,Central,55.38,0,509,69
2022-03-13,P004,South,51.98,0,483,81
2022-03-13,P005,North,54.64,0,892,48
2022-03-13,P006,West,57.27,0,876,48
2022-03-13,P007,North,57.32,0,615,59
2022-03-13,P008,East,55.17,0,767,70
2022-03-13,P009,Central,60.66,0,165,59
2022-03-13,P010,Central,62.79,0,152,68
2022-03-14,P001,North,48.97,0,342,73
2022-03-14,P002,East,52.8,0,635,47
2022-03-14,P003,Central,51.26,0,462,71
2022-03-14,P004,East,50.49,1,389,111
2022-03-14,P005,South,49.38,1,325,100
2022-03-14,P006,West,57.92,0,928,65
2022-03-14,P007,North,55.45,0,357,78
2022-03-14,P008,West,57.52,0,711,67
2022-03-14,P009,North,57.3,0,893,60
2022-03-14,P010,Central,61.93,0,577,78
2022-03-15,P001,South,52.07,0,463,78
2022-03-15,P002,Central,45.36,1,902,122
2022-03-15,P003,South,51.67,0,517,77
2022-03-15,P004,South,55.75,0,567,72
2022-03-15,P005,East,52.93,0,81,71
2022-03-15,P006,East,58.07,0,650,84
2022-03-15,P007,Central,55.08,0,965,72
2022-03-15,P008,North,57.34,0,216,95
2022-03-15,P009,Central,57.31,0,276,65
2022-03-15,P010,West,60.08,0,935,63
2022-03-16,P001,North,49.12,0,227,65
2022-03-16,P002,West,54.3,0,779,67
2022-03-16,P003,West,52.35,0,407,62
2022-03-16,P004,West,55.75,0,456,72
2022-03-16,P005,Central,55.06,0,728,92
2022-03-16,P006,Central,56.61,0,355,68
2022-03-16,P007,North,56.07,0,333,60
2022-03-16,P008,West,60.62,0,717,58
2022-03-16,P009,West,59.1,0,296,94
2022-03-16,P010,Central,58.92,0,193,65
2022-03-17,P001,North,53.54,0,315,71
2022-03-17,P002,North,54.57,0,885,59
2022-03-17,P003,South,54.13,0,752,49
2022-03-17,P004,West,55.87,0,910,63
2022-03-17,P005,Central,52.79,0,181,67
2022-03-17,P006,Central,54.23,0,746,52
2022-03-17,P007,West,55.42,0,278,70
2022-03-17,P008,West,58.5,0,524,62
2022-03-17,P009,North,61.16,0,647,60
2022-03-17,P010,East,60.0,0,938,67
2022-03-18,P001,East,50.56,0,941,61
2022-03-18,P002,South,54.53,0,964,55
2022-03-18,P003,East,54.92,0,234,62
2022-03-18,P004,South,51.61,0,512,51
2022-03-18,P005,West,56.5,0,640,63
2022-03-18,P006,North,55.63,0,489,52
2022-03-18,P007,East,56.87,0,54,71
2022-03-18,P008,West,60.27,0,825,67
2022-03-18,P009,Central,60.04,0,691,66
2022-03-18,P010,West,57.62,0,565,61
2022-03-19,P001,Central,48.78,0,96,52
2022-03-19,P002,Central,51.16,0,959,62
2022-03-19,P003,South,55.13,0,417,57
2022-03-19,P004,East,47.26,1,184,79
2022-03-19,P005,South,55.49,0,223,69
2022-03-19,P006,North,56.79,0,839,70
2022-03-19,P007,Central,57.54,0,99,54
2022-03-19,P008,North,50.19,1,504,76
2022-03-19,P009,East,57.54,0,768,72
2022-03-19,P010,North,60.97,0,728,76
2022-03-20,P001,Central,51.54,0,190,40
2022-03-20,P002,Central,50.01,0,166,66
2022-03-20,P003,North,53.58,0,846,57
2022-03-20,P004,South,53.51,0,214,70
2022-03-20,P005,North,57.26,0,754,68
2022-03-20,P006,North,48.33,1,163,87
2022-03-20,P007,Central,55.0,0,142,63
2022-03-20,P008,North,58.84,0,517,60
2022-03-20,P009,West,56.35,0,882,66
2022-03-20,P010,West,61.06,0,486,68
2022-03-21,P001,North,52.32,0,96,65
2022-03-21,P002,South,54.05,0,686,62
2022-03-21,P003,West,50.84,0,884,60
2022-03-21,P004,East,52.77,0,444,68
2022-03-21,P005,East,55.82,0,866,68
2022-03-21,P006,North,57.93,0,156,71
2022-03-21,P007,East,56.9,0,632,65
2022-03-21,P008,East,58.65,0,933,63
2022-03-21,P009,South,58.93,0,958,67
2022-03-21,P010,West,57.07,0,939,73
2022-03-22,P001,Central,51.39,0,628,69
2022-03-22,P002,West,52.98,0,683,91
2022-03-22,P003,North,54.2,0,543,59
2022-03-22,P004,East,55.76,0,963,82
2022-03-22,P005,Central,55.79,0,210,58
2022-03-22,P006,East,53.62,0,553,71
2022-03-22,P007,West,59.68,0,101,59
2022-03-22,P008,East,56.46,0,520,74
2022-03-22,P009,East,58.69,0,927,66
2022-03-22,P010,East,57.11,0,463,77
2022-03-23,P001,East,46.13,1,895,117
2022-03-23,P002,Central,54.03,0,625,75
2022-03-23,P003,South,52.77,0,399,67
2022-03-23,P004,South,53.09,0,835,73
2022-03-23,P005,Central,56.19,0,422,71
2022-03-23,P006,South,49.67,1,698,102
2022-03-23,P007,West,56.28,0,158,81
2022-03-23,P008,South,59.41,0,469,78
2022-03-23,P009,North,57.21,0,173,88
2022-03-23,P010,East,58.14,0,396,73
2022-03-24,P001,North,48.69,0,698,70
2022-03-24,P002,East,52.46,0,566,53
2022-03-24,P003,South,50.37,0,803,88
2022-03-24,P004,Central,54.04,0,993,74
2022-03-24,P005,South,53.21,0,884,75
2022-03-24,P006,Central,55.0,0,952,77
2022-03-24,P007,East,57.62,0,759,71
2022-03-24,P008,West,57.73,0,186,63
2022-03-24,P009,South,60.18,0,816,52
2022-03-24,P010,Central,61.27,0,616,73
2022-03-25,P001,South,51.63,0,347,50
2022-03-25,P002,South,52.78,0,232,41
2022-03-25,P003,Central,53.73,0,777,67
2022-03-25,P004,East,56.39,0,777,67
2022-03-25,P005,East,57.17,0,596,58
2022-03-25,P006,North,53.34,0,198,82
2022-03-25,P007,North,55.29,0,818,71
2022-03-25,P008,West,55.46,0,853,38
2022-03-25,P009,West,59.24,0,417,69
2022-03-25,P010,Central,61.45,0,624,64
2022-03-26,P001,East,52.45,0,867,50
2022-03-26,P002,North,51.42,0,857,44
2022-03-26,P003,West,50.64,0,811,57
2022-03-26,P004,East,56.22,0,771,70
2022-03-26,P005,West,55.26,0,667,64
2022-03-26,P006,South,54.19,0,749,74
2022-03-26,P007,North,55.14,0,576,63
2022-03-26,P008,West,55.85,0,648,64
2022-03-26,P009,West,52.92,1,208,127
2022-03-26,P010,Central,62.59,0,680,70
2022-03-27,P001,West,51.37,0,416,68
2022-03-27,P002,Central,50.36,0,119,63
2022-03-27,P003,Central,53.23,0,463,63
2022-03-27,P004,South,53.09,0,350,63
2022-03-27,P005,South,55.65,0,536,77
2022-03-27,P006,North,55.14,0,296,61
2022-03-27,P007,Central,55.54,0,90,59
2022-03-27,P008,North,58.23,0,339,56
2022-03-27,P009,North,60.9,0,433,53
2022-03-27,P010,East,56.15,1,247,97
2022-03-28,P001,West,53.29,0,221,76
2022-03-28,P002,Central,44.77,1,736,89
2022-03-28,P003,South,52.6,0,156,68
2022-03-28,P004,East,56.37,0,814,82
2022-03-28,P005,South,50.57,1,88,103
2022-03-28,P006,West,56.42,0,283,68
2022-03-28,P007,West,56.72,0,464,66
2022-03-28,P008,North,58.82,0,683,70
2022-03-28,P009,North,59.51,0,767,76
2022-03-28,P010,Central,61.72,0,358,63
2022-03-29,P001,Central,52.35,0,498,52
2022-03-29,P002,North,52.17,0,189,79
2022-03-29,P003,East,54.85,0,352,74
2022-03-29,P004,West,51.36,0,945,68
2022-03-29,P005,Central,52.48,0,636,60
2022-03-29,P006,North,57.39,0,975,64
2022-03-29,P007,West,59.31,0,921,67
2022-03-29,P008,South,56.57,0,167,74
2022-03-29,P009,South,59.4,0,105,92
2022-03-29,P010,Central,60.3,0,347,55
2022-03-30,P001,North,49.46,0,644,58
2022-03-30,P002,South,50.62,0,341,69
2022-03-30,P003,Central,51.38,0,547,55
2022-03-30,P004,West,52.12,0,630,75
2022-03-30,P005,West,57.52,0,222,80
2022-03-30,P006,South,56.79,0,333,73
2022-03-30,P007,West,58.33,0,948,62
2022-03-30,P008,West,55.73,0,711,77
2022-03-30,P009,Central,57.71,0,896,86
2022-03-30,P010,West,60.76,0,794,90
2022-03-31,P001,North,52.78,0,696,76
2022-03-31,P002,East,50.51,0,87,67
2022-03-31,P003,Central,55.09,0,602,49
2022-03-31,P004,West,56.11,0,653,70
2022-03-31,P005,West,55.01,0,142,59
2022-03-31,P006,South,57.72,0,678,77
2022-03-31,P007,South,54.95,0,213,82
2022-03-31,P008,South,57.9,0,417,96
2022-03-31,P009,North,58.93,0,114,73
2022-03-31,P010,South,61.75,0,447,83
2022-04-01,P001,East,52.95,0,90,66
2022-04-01,P002,Central,50.82,0,809,58
2022-04-01,P003,West,53.37,0,435,55
2022-04-01,P004,North,53.33,0,979,54
2022-04-01,P005,South,54.19,0,938,53
2022-04-01,P006,Central,52.33,1,500,117
2022-04-01,P007,South,57.08,0,337,66
2022-04-01,P008,West,59.84,0,726,72
2022-04-01,P009,South,58.0,0,166,56
2022-04-01,P010,South,60.88,0,470,70
2022-04-02,P001,North,49.1,0,656,61
2022-04-02,P002,North,50.16,0,220,66
2022-04-02,P003,West,53.09,0,465,48
2022-04-02,P004,North,55.23,0,891,51
2022-04-02,P005,West,53.44,0,671,77
2022-04-02,P006,South,55.5,0,196,59
2022-04-02,P007,Central,55.19,0,725,56
2022-04-02,P008,West,58.56,0,120,62
2022-04-02,P009,South,56.83,0,66,69
2022-04-02,P010,Central,61.96,0,670,83
2022-04-03,P001,North,53.05,0,664,70
2022-04-03,P002,Central,49.88,0,725,61
2022-04-03,P003,South,53.21,0,51,70
2022-04-03,P004,East,53.3,0,94,50
2022-04-03,P005,Central,57.41,0,543,63
2022-04-03,P006,Central,58.28,0,907,53
2022-04-03,P007,Central,54.91,0,538,65
2022-04-03,P008,North,60.19,0,468,43
2022-04-03,P009,West,60.23,0,858,77
2022-04-03,P010,Central,54.83,1,754,100
2022-04-04,P001,West,48.99,0,486,57
2022-04-04,P002,Central,51.3,0,332,56
2022-04-04,P003,East,52.54,0,852,57
2022-04-04,P004,Central,52.67,0,364,62
2022-04-04,P005,Central,56.13,0,803,78
2022-04-04,P006,North,55.7,0,766,82
2022-04-04,P007,South,57.05,0,854,61
2022-04-04,P008,North,60.69,0,55,80
2022-04-04,P009,North,58.83,0,664,67
2022-04-04,P010,South,60.65,0,791,73
2022-04-05,P001,East,50.49,0,721,50
2022-04-05,P002,Central,53.42,0,229,65
2022-04-05,P003,East,51.42,0,722,79
2022-04-05,P004,South,49.08,1,578,96
2022-04-05,P005,South,55.96,0,418,71
2022-04-05,P006,South,54.75,0,459,72
2022-04-05,P007,West,56.46,0,255,55
2022-04-05,P008,North,58.29,0,793,72
2022-04-05,P009,Central,58.1,0,885,73
2022-04-05,P010,South,59.42,0,54,93
2022-04-06,P001,West,51.03,0,622,74
2022-04-06,P002,North,54.37,0,947,72
2022-04-06,P003,Central,53.4,0,760,60
2022-04-06,P004,East,55.39,0,844,74
2022-04-06,P005,East,57.18,0,932,77
2022-04-06,P006,North,57.62,0,275,74
2022-04-06,P007,South,56.5,0,411,73
2022-04-06,P008,West,55.64,0,739,76
2022-04-06,P009,West,61.55,0,537,74
2022-04-06,P010,Central,62.68,0,749,86
2022-04-07,P001,South,49.47,0,803,64
2022-04-07,P002,South,50.7,0,683,72
2022-04-07,P003,West,50.92,0,992,88
2022-04-07,P004,East,55.43,0,604,79
2022-04-07,P005,North,54.29,0,372,38
2022-04-07,P006,Central,55.95,0,832,71
2022-04-07,P007,Central,55.42,0,640,80
2022-04-07,P008,East,58.24,0,564,82
2022-04-07,P009,West,60.1,0,228,68
2022-04-07,P010,Central,61.14,0,62,76
2022-04-08,P001,South,48.96,0,420,53
2022-04-08,P002,Central,50.8,0,677,55
2022-04-08,P003,West,52.99,0,265,47
2022-04-08,P004,West,52.81,0,234,69
2022-04-08,P005,Central,55.42,0,284,68
2022-04-08,P006,South,58.0,0,250,50
2022-04-08,P007,South,58.36,0,534,67
2022-04-08,P008,East,60.28,0,695,60
2022-04-08,P009,Central,57.91,0,548,63
2022-04-08,P010,Central,51.83,1,217,122
2022-04-09,P001,North,49.75,0,909,48
2022-04-09,P002,West,51.27,0,620,49
2022-04-09,P003,West,52.53,0,409,72
2022-04-09,P004,South,54.81,0,601,41
2022-04-09,P005,South,53.82,0,382,54
2022-04-09,P006,East,55.33,0,343,51
2022-04-09,P007,East,54.98,0,221,48
2022-04-09,P008,East,58.42,0,919,46
2022-04-09,P009,North,58.08,0,371,60
2022-04-09,P010,West,59.37,0,958,72
2022-04-10,P001,East,53.24,0,815,37
2022-04-10,P002,East,53.84,0,178,45
2022-04-10,P003,South,55.33,0,767,58
2022-04-10,P004,East,51.64,0,949,53
2022-04-10,P005,East,52.4,0,456,30
2022-04-10,P006,North,54.07,0,720,57
2022-04-10,P007,East,55.56,0,340,58
2022-04-10,P008,Central,55.27,0,729,65
2022-04-10,P009,West,57.97,0,537,45
2022-04-10,P010,West,57.81,0,764,70
2022-04-11,P001,Central,51.5,0,696,60
2022-04-11,P002,East,52.73,0,367,43
2022-04-11,P003,West,51.55,0,141,54
2022-04-11,P004,West,51.36,0,585,67
2022-04-11,P005,South,54.83,0,58,61
2022-04-11,P006,East,57.49,0,867,56
2022-04-11,P007,West,58.69,0,611,60
2022-04-11,P008,Central,56.55,0,782,77
2022-04-11,P009,East,57.35,0,131,63
2022-04-11,P010,Central,61.11,0,341,75
2022-04-12,P001,Central,50.56,0,923,70
2022-04-12,P002,North,52.61,0,328,69
2022-04-12,P003,Central,52.05,0,205,80
2022-04-12,P004,South,52.82,0,178,73
2022-04-12,P005,East,53.53,0,204,78
2022-04-12,P006,East,57.68,0,430,72
2022-04-12,P007,East,54.33,0,132,88
2022-04-12,P008,North,57.38,0,606,51
2022-04-12,P009,East,61.33,0,306,84
2022-04-12,P010,North,61.29,0,444,57
2022-04-13,P001,East,53.52,0,253,50
2022-04-13,P002,Central,50.48,0,448,72
2022-04-13,P003,West,51.19,0,795,93
2022-04-13,P004,Central,53.9,0,355,77
2022-04-13,P005,South,52.54,0,732,73
2022-04-13,P006,East,54.14,0,332,78
2022-04-13,P007,Central,58.65,0,59,89
2022-04-13,P008,East,56.0,0,839,73
2022-04-13,P009,North,59.0,0,752,57
2022-04-13,P010,North,60.87,0,768,60
2022-04-14,P001,Central,49.09,0,288,58
2022-04-14,P002,West,51.68,0,247,76
2022-04-14,P003,North,52.25,0,187,66
2022-04-14,P004,East,54.23,0,551,70
2022-04-14,P005,South,55.24,0,381,67
2022-04-14,P006,Central,56.31,0,120,61
2022-04-14,P007,Central,55.84,0,319,59
2022-04-14,P008,Central,56.18,0,69,69
2022-04-14,P009,Central,60.63,0,294,71
2022-04-14,P010,Central,58.14,0,749,78
2022-04-15,P001,East,49.24,0,339,52
2022-04-15,P002,North,52.83,0,94,70
2022-04-15,P003,South,50.52,0,159,56
2022-04-15,P004,Central,53.4,0,551,62
2022-04-15,P005,Central,55.5,0,100,54
2022-04-15,P006,North,52.52,1,721,110
2022-04-15,P007,East,58.89,0,529,66
2022-04-15,P008,Central,60.26,0,891,62
2022-04-15,P009,West,56.39,0,681,67
2022-04-15,P010,North,57.47,0,271,71
2022-04-16,P001,Central,52.15,0,594,50
2022-04-16,P002,South,54.33,0,621,59
2022-04-16,P003,Central,50.91,0,703,45
2022-04-16,P004,East,52.2,0,234,52
2022-04-16,P005,Central,54.11,0,211,47
2022-04-16,P006,West,56.28,0,382,57
2022-04-16,P007,West,57.76,0,895,59
2022-04-16,P008,Central,57.28,0,613,49
2022-04-16,P009,West,58.72,0,456,66
2022-04-16,P010,West,60.11,0,961,64
2022-04-17,P001,West,48.12,1,269,85
2022-04-17,P002,West,52.06,0,634,55
2022-04-17,P003,Central,50.55,0,414,62
2022-04-17,P004,Central,52.68,0,357,65
2022-04-17,P005,North,55.38,0,272,59
2022-04-17,P006,East,57.82,0,756,46
2022-04-17,P007,Central,54.69,0,707,57
2022-04-17,P008,Central,59.62,0,993,78
2022-04-17,P009,West,60.87,0,476,69
2022-04-17,P010,South,62.1,0,1000,63
2022-04-18,P001,North,51.67,0,105,59
2022-04-18,P002,Central,51.1,0,764,64
2022-04-18,P003,South,53.92,0,452,78
2022-04-18,P004,Central,52.5,0,346,61
2022-04-18,P005,East,54.1,0,537,62
2022-04-18,P006,East,55.43,0,494,65
2022-04-18,P007,South,56.89,0,252,53
2022-04-18,P008,South,60.88,0,586,70
2022-04-18,P009,South,57.62,0,490,59
2022-04-18,P010,North,59.48,0,424,93
2022-04-19,P001,West,50.21,0,721,73
2022-04-19,P002,West,54.55,0,502,68
2022-04-19,P003,Central,50.59,0,887,69
2022-04-19,P004,South,55.9,0,165,85
2022-04-19,P005,North,55.67,0,201,83
2022-04-19,P006,North,57.7,0,362,57
2022-04-19,P007,East,56.04,0,807,65
2022-04-19,P008,Central,58.28,0,687,72
2022-04-19,P009,South,59.99,0,435,61
2022-04-19,P010,North,57.36,0,255,68
2022-04-20,P001,Central,50.82,0,58,80
2022-04-20,P002,West,49.5,0,938,73
2022-04-20,P003,East,52.37,0,776,76
2022-04-20,P004,Central,52.31,0,562,75
2022-04-20,P005,East,56.17,0,90,72
2022-04-20,P006,West,57.37,0,68,86
2022-04-20,P007,West,56.18,0,359,77
2022-04-20,P008,Central,55.46,0,313,107
2022-04-20,P009,East,60.86,0,80,103
2022-04-20,P010,South,62.38,0,722,68
2022-04-21,P001,South,50.4,0,744,53
2022-04-21,P002,South,52.38,0,486,55
2022-04-21,P003,West,52.1,0,605,75
2022-04-21,P004,Central,55.62,0,933,77
2022-04-21,P005,South,56.13,0,586,77
2022-04-21,P006,South,56.36,0,211,63
2022-04-21,P007,West,57.19,0,786,77
2022-04-21,P008,South,59.54,0,951,78
2022-04-21,P009,East,57.84,0,813,94
2022-04-21,P010,West,58.13,0,184,64
2022-04-22,P001,South,48.13,1,681,85
2022-04-22,P002,South,50.6,0,76,70
2022-04-22,P003,West,54.48,0,187,47
2022-04-22,P004,West,53.39,0,535,61
2022-04-22,P005,South,53.49,0,468,62
2022-04-22,P006,West,54.45,0,737,61
2022-04-22,P007,South,54.53,0,999,74
2022-04-22,P008,Central,56.98,0,518,62
2022-04-22,P009,South,60.63,0,672,66
2022-04-22,P010,West,62.63,0,635,58
2022-04-23,P001,Central,51.72,0,771,56
2022-04-23,P002,East,53.96,0,948,45
2022-04-23,P003,South,52.45,0,802,64
2022-04-23,P004,North,53.67,0,955,59
2022-04-23,P005,West,53.82,0,220,48
2022-04-23,P006,North,58.26,0,524,65
2022-04-23,P007,East,57.0,0,234,64
2022-04-23,P008,Central,57.5,0,511,40
2022-04-23,P009,North,59.53,0,779,78
2022-04-23,P010,North,61.15,0,978,52
2022-04-24,P001,South,49.08,0,166,52
2022-04-24,P002,North,51.4,0,860,45
2022-04-24,P003,Central,51.2,0,613,47
2022-04-24,P004,West,54.86,0,203,69
2022-04-24,P005,South,53.23,0,779,67
2022-04-24,P006,East,54.21,0,970,63
2022-04-24,P007,South,54.17,0,833,62
2022-04-24,P008,East,55.13,0,953,73
2022-04-24,P009,East,59.52,0,537,54
2022-04-24,P010,Central,58.47,0,610,68
2022-04-25,P001,West,51.29,0,895,61
2022-04-25,P002,North,49.59,0,924,67
2022-04-25,P003,North,54.79,0,355,60
2022-04-25,P004,North,52.26,0,738,67
2022-04-25,P005,West,56.05,0,659,53
2022-04-25,P006,East,55.22,0,86,60
2022-04-25,P007,North,55.99,0,969,64
2022-04-25,P008,East,55.48,0,532,71
2022-04-25,P009,South,61.12,0,387,57
2022-04-25,P010,South,57.66,0,797,68
2022-04-26,P001,Central,50.92,0,755,51
2022-04-26,P002,West,53.81,0,315,55
2022-04-26,P003,Central,53.65,0,999,76
2022-04-26,P004,Central,53.99,0,877,78
2022-04-26,P005,South,53.53,0,347,70
2022-04-26,P006,North,57.66,0,805,71
2022-04-26,P007,South,59.84,0,473,82
2022-04-26,P008,South,50.64,1,338,115
2022-04-26,P009,West,57.87,0,568,56
2022-04-26,P010,North,59.05,0,791,70
2022-04-27,P001,Central,48.6,0,229,72
2022-04-27,P002,East,53.55,0,711,85
2022-04-27,P003,South,53.67,0,963,83
2022-04-27,P004,East,53.54,0,810,53
2022-04-27,P005,North,53.9,0,792,65
2022-04-27,P006,North,57.04,0,868,60
2022-04-27,P007,West,55.0,0,910,105
2022-04-27,P008,Central,58.41,0,448,81
2022-04-27,P009,South,61.15,0,819,68
2022-04-27,P010,North,57.52,0,948,99
2022-04-28,P001,South,52.68,0,359,64
2022-04-28,P002,North,49.59,0,256,71
2022-04-28,P003,North,50.48,0,544,69
2022-04-28,P004,West,55.26,0,586,63
2022-04-28,P005,West,53.04,0,942,91
2022-04-28,P006,Central,53.94,0,791,85
2022-04-28,P007,North,58.22,0,584,76
2022-04-28,P008,North,58.55,0,139,77
2022-04-28,P009,West,56.32,0,583,74
2022-04-28,P010,North,58.87,0,963,55
2022-04-29,P001,South,49.43,0,333,42
2022-04-29,P002,North,50.22,0,167,55
2022-04-29,P003,North,53.32,0,154,61
2022-04-29,P004,West,56.39,0,873,68
2022-04-29,P005,West,53.19,0,368,55
2022-04-29,P006,East,53.36,0,974,57
2022-04-29,P007,North,54.46,0,486,52
2022-04-29,P008,Central,59.1,0,506,74
2022-04-29,P009,Central,58.01,0,252,63
2022-04-29,P010,Central,62.54,0,832,52
2022-04-30,P001,East,48.92,0,871,62
2022-04-30,P002,East,52.75,0,834,50
2022-04-30,P003,East,55.37,0,197,63
2022-04-30,P004,West,55.08,0,731,48
2022-04-30,P005,West,57.1,0,514,55
2022-04-30,P006,North,55.78,0,224,59
2022-04-30,P007,West,57.6,0,180,51
2022-04-30,P008,North,58.87,0,861,61
2022-04-30,P009,West,58.41,0,473,63
2022-04-30,P010,South,59.3,0,398,70
2022-05-01,P001,South,51.46,0,853,65
2022-05-01,P002,West,50.63,0,728,54
2022-05-01,P003,North,54.12,0,906,45
2022-05-01,P004,East,51.83,0,505,59
2022-05-01,P005,South,54.48,0,662,72
2022-05-01,P006,East,56.81,0,112,71
2022-05-01,P007,North,54.94,0,644,72
2022-05-01,P008,North,58.93,0,513,55
2022-05-01,P009,Central,59.68,0,507,68
2022-05-01,P010,West,61.77,0,745,78
2022-05-02,P001,West,53.23,0,785,67
2022-05-02,P002,North,52.58,0,572,60
2022-05-02,P003,East,54.87,0,113,54
2022-05-02,P004,North,48.89,1,417,108
2022-05-02,P005,North,57.01,0,290,52
2022-05-02,P006,West,55.47,0,495,71
2022-05-02,P007,Central,55.14,0,192,70
2022-05-02,P008,West,55.99,0,943,77
